potential_pair,period_days,corr_start_date,corr_end_date,coint_stasn,coint_pval,adf_pval
ACN:ERIC,13,2025-01-01 00:00:00,2025-01-17 00:00:00,True,7.606412376927871e-09,2.534717077881328e-05
ACN:ERIC,55,2024-11-04 00:00:00,2025-01-17 00:00:00,True,0.0019557786610998732,0.0006154949836665279
ACN:ERIC,57,2024-10-31 00:00:00,2025-01-17 00:00:00,True,0.004707863851881452,0.0025218882801600656
ACN:ERIC,59,2024-10-29 00:00:00,2025-01-17 00:00:00,True,0.001830274285296502,0.0027746115842844114
ACN:ERIC,63,2024-10-23 00:00:00,2025-01-17 00:00:00,True,0.0028062353877565333,0.0009767988741767645
ACN:ERIC,83,2024-09-25 00:00:00,2025-01-17 00:00:00,True,0.0055676136935459255,0.0007160631766951813
ACN:EURUSD=X,47,2024-11-14 00:00:00,2025-01-17 00:00:00,True,0.0006620681042536899,0.004798710260666524
ACN:EURUSD=X,49,2024-11-12 00:00:00,2025-01-17 00:00:00,True,0.00020737322366479242,0.004535144107493191
ACN:EURUSD=X,51,2024-11-08 00:00:00,2025-01-17 00:00:00,True,0.000283899763295968,0.0034482456677712324
ACN:EURUSD=X,53,2024-11-06 00:00:00,2025-01-17 00:00:00,True,0.0003472656900744279,0.0021340556142658137
ACN:EURUSD=X,55,2024-11-04 00:00:00,2025-01-17 00:00:00,True,0.0015234375945395865,0.0005548826274632469
ACN:EURUSD=X,63,2024-10-23 00:00:00,2025-01-17 00:00:00,True,0.004130474971840063,0.0008485494235413909
ACN:EURUSD=X,65,2024-10-21 00:00:00,2025-01-17 00:00:00,True,0.005538210841532226,0.001063430748221144
ACN:EURUSD=X,83,2024-09-25 00:00:00,2025-01-17 00:00:00,True,0.0024521504441896193,0.000633531252206229
ACN:EXAS,15,2024-12-30 00:00:00,2025-01-17 00:00:00,True,0.0,5.72000670104943e-06
ACN:EXAS,37,2024-11-28 00:00:00,2025-01-17 00:00:00,True,0.0025117699432646535,0.0005500642019693764
ACN:EXAS,39,2024-11-26 00:00:00,2025-01-17 00:00:00,True,0.0015032186816977783,0.00031797898116459034
ACN:EXAS,41,2024-11-22 00:00:00,2025-01-17 00:00:00,True,0.0027910084458228146,0.00046174449585137194
ACN:EXAS,47,2024-11-14 00:00:00,2025-01-17 00:00:00,True,0.001597183588987092,0.00027479743526763445
ACN:EXAS,55,2024-11-04 00:00:00,2025-01-17 00:00:00,True,0.003673012557441568,7.697843088680588e-05
ACN:EXAS,83,2024-09-25 00:00:00,2025-01-17 00:00:00,True,0.0013140216371233051,0.0009224103276800116
ACN:EXEL,55,2024-11-04 00:00:00,2025-01-17 00:00:00,True,0.00357524357621087,0.0009477163359422379
ACN:FOLD,45,2024-11-18 00:00:00,2025-01-17 00:00:00,True,1.14436287087579e-06,0.005664406918355683
ACN:FOLD,47,2024-11-14 00:00:00,2025-01-17 00:00:00,True,3.0982400334830943e-06,0.003326237668385945
ACN:FOLD,49,2024-11-12 00:00:00,2025-01-17 00:00:00,True,1.1737654784144277e-07,0.0029309219510872254
ACN:FOLD,51,2024-11-08 00:00:00,2025-01-17 00:00:00,True,2.4410234741975585e-05,0.0019536442366229574
ACN:FOLD,53,2024-11-06 00:00:00,2025-01-17 00:00:00,True,0.0002753338113554451,0.0011372398959031645
ACN:FOLD,55,2024-11-04 00:00:00,2025-01-17 00:00:00,True,0.001502548914184538,0.00030785500899041415
ACN:FOLD,63,2024-10-23 00:00:00,2025-01-17 00:00:00,True,0.004782754106503282,0.0011793722144885586
ACN:FOLD,83,2024-09-25 00:00:00,2025-01-17 00:00:00,True,0.0010645020286032072,0.00034112581145148246
ACN:FSLR,63,2024-10-23 00:00:00,2025-01-17 00:00:00,True,0.005062055317835689,0.0009323540664540216
ACN:FSLR,65,2024-10-21 00:00:00,2025-01-17 00:00:00,True,0.005482151453168648,0.005596857591425969
ACN:FXI,55,2024-11-04 00:00:00,2025-01-17 00:00:00,True,0.0024252569827363265,0.0003908070799082054
ACN:FXI,63,2024-10-23 00:00:00,2025-01-17 00:00:00,True,0.0046493850056750245,0.0011282815387622716
ACN:FXI,65,2024-10-21 00:00:00,2025-01-17 00:00:00,True,0.005563735003368729,0.0011519180900536974
ACN:FXI,83,2024-09-25 00:00:00,2025-01-17 00:00:00,True,0.004180774226040524,0.0009392745950080137
ACN:FXI,115,2024-08-12 00:00:00,2025-01-17 00:00:00,True,0.005766712510282671,0.006002222101615829
ACN:FXP,55,2024-11-04 00:00:00,2025-01-17 00:00:00,True,0.002727371698202253,0.0008450817493360451
ACN:FXP,63,2024-10-23 00:00:00,2025-01-17 00:00:00,True,0.004382111535222281,0.0007959126475699665
ACN:FXP,65,2024-10-21 00:00:00,2025-01-17 00:00:00,True,0.005255786822178066,0.0011480622012739314
ACN:GBPUSD=X,47,2024-11-14 00:00:00,2025-01-17 00:00:00,True,0.00023706322261905695,0.004743014373401246
ACN:GBPUSD=X,49,2024-11-12 00:00:00,2025-01-17 00:00:00,True,6.722913632998089e-05,0.004482806402593033
ACN:GBPUSD=X,51,2024-11-08 00:00:00,2025-01-17 00:00:00,True,8.599929379848641e-05,0.0034042959706993164
ACN:GBPUSD=X,53,2024-11-06 00:00:00,2025-01-17 00:00:00,True,8.466315494912547e-05,0.0021054994556518603
ACN:GBPUSD=X,55,2024-11-04 00:00:00,2025-01-17 00:00:00,True,0.0003295609473299038,0.0005477048090539365
ACN:GBPUSD=X,63,2024-10-23 00:00:00,2025-01-17 00:00:00,True,0.003301905710938629,0.0008398397696933497
ACN:GBPUSD=X,65,2024-10-21 00:00:00,2025-01-17 00:00:00,True,0.003994447507134758,0.0010540493161235627
ACN:GBPUSD=X,83,2024-09-25 00:00:00,2025-01-17 00:00:00,True,0.0014893212311367472,0.0006271689714730005
ACN:GE,83,2024-09-25 00:00:00,2025-01-17 00:00:00,True,0.0006333156950233005,0.0005416289851376365
ACN:GILD,55,2024-11-04 00:00:00,2025-01-17 00:00:00,True,0.0038258779903112875,0.0010768645295568518
ACN:GILD,59,2024-10-29 00:00:00,2025-01-17 00:00:00,True,0.0033805624190279284,0.0006393075005540816
ACN:GILD,63,2024-10-23 00:00:00,2025-01-17 00:00:00,True,0.0024638233331377617,0.0003139354476433892
ACN:GILD,65,2024-10-21 00:00:00,2025-01-17 00:00:00,True,0.005347569058363584,0.0005985698262884065
ACN:GLPG,51,2024-11-08 00:00:00,2025-01-17 00:00:00,True,0.004181281697176229,0.0011952657267673941
ACN:GLPG,53,2024-11-06 00:00:00,2025-01-17 00:00:00,True,0.002648461993450852,0.0007191583347069921
ACN:GLPG,55,2024-11-04 00:00:00,2025-01-17 00:00:00,True,0.000877148200977067,0.0002005423429570471
ACN:GLPG,57,2024-10-31 00:00:00,2025-01-17 00:00:00,True,0.004765048637548231,0.0011649751594434573
ACN:GLPG,63,2024-10-23 00:00:00,2025-01-17 00:00:00,True,0.0027461807374991615,0.0005154491419211253
ACN:GLPG,65,2024-10-21 00:00:00,2025-01-17 00:00:00,True,0.0032886370492672254,0.000607136700337508
ACN:GLPG,67,2024-10-17 00:00:00,2025-01-17 00:00:00,True,0.004930773024567517,0.0024228547759279503
ACN:GLPG,75,2024-10-07 00:00:00,2025-01-17 00:00:00,True,0.002236037124695488,0.005340232068610883
ACN:GLPG,77,2024-10-03 00:00:00,2025-01-17 00:00:00,True,0.0037665274240184787,0.00504322734048835
ACN:GLPG,79,2024-10-01 00:00:00,2025-01-17 00:00:00,True,0.0016640655616705846,0.0025389676139237795
ACN:GLPG,81,2024-09-27 00:00:00,2025-01-17 00:00:00,True,0.0015397227618800205,0.0020084039981119978
ACN:GLPG,83,2024-09-25 00:00:00,2025-01-17 00:00:00,True,0.00011372556837937536,8.497510025395751e-05
ACN:GLPG,85,2024-09-23 00:00:00,2025-01-17 00:00:00,True,0.0024816584482868615,0.0010354232083872158
ACN:GLPG,87,2024-09-19 00:00:00,2025-01-17 00:00:00,True,0.006313844493212308,0.0017213127350362326
ACN:GRPN,55,2024-11-04 00:00:00,2025-01-17 00:00:00,True,0.0018323693731013512,0.0018094441267596762
ACN:GRPN,63,2024-10-23 00:00:00,2025-01-17 00:00:00,True,0.003954188514532067,0.001422901441832157
ACN:GRPN,65,2024-10-21 00:00:00,2025-01-17 00:00:00,True,0.004247335812552444,0.0019074514375648484
ACN:GRPN,83,2024-09-25 00:00:00,2025-01-17 00:00:00,True,0.0027556182282064677,0.0010926669161269351
ACN:HAE,49,2024-11-12 00:00:00,2025-01-17 00:00:00,True,0.003207491421185221,0.002152765610221902
ACN:HAE,51,2024-11-08 00:00:00,2025-01-17 00:00:00,True,0.002594139714701793,0.004159553126050853
ACN:HAE,53,2024-11-06 00:00:00,2025-01-17 00:00:00,True,0.0019477293277925202,0.004062417976177088
ACN:HAE,55,2024-11-04 00:00:00,2025-01-17 00:00:00,True,0.0008363466173027785,0.0024668725338071796
ACN:HAE,57,2024-10-31 00:00:00,2025-01-17 00:00:00,True,0.0018429159325781767,0.0022344104811432676
ACN:HAE,59,2024-10-29 00:00:00,2025-01-17 00:00:00,True,0.0001903894586327268,0.00010152556232185183
ACN:HAE,61,2024-10-25 00:00:00,2025-01-17 00:00:00,True,0.0008569314807153107,0.0008647653160753036
ACN:HAE,63,2024-10-23 00:00:00,2025-01-17 00:00:00,True,0.00026644083503949464,0.00014883999200574136
ACN:HAE,65,2024-10-21 00:00:00,2025-01-17 00:00:00,True,0.0014858621030009714,0.0009538892859468612
ACN:HD,193,2024-04-24 00:00:00,2025-01-17 00:00:00,True,0.007602681659837792,0.004834790874170526
ACN:HD,195,2024-04-22 00:00:00,2025-01-17 00:00:00,True,0.00755938258401699,0.005308171764578538
ACN:HD,197,2024-04-18 00:00:00,2025-01-17 00:00:00,True,0.00806603121738563,0.00568750002615379
ACN:HIMX,13,2025-01-01 00:00:00,2025-01-17 00:00:00,True,5.567384627897102e-20,2.765359110261471e-19
ACN:HIMX,63,2024-10-23 00:00:00,2025-01-17 00:00:00,True,0.003387203783047702,0.0018430337565417973
ACN:HIMX,65,2024-10-21 00:00:00,2025-01-17 00:00:00,True,0.003913911102857547,0.002258818395440678
ACN:HIMX,83,2024-09-25 00:00:00,2025-01-17 00:00:00,True,0.0023847540572372603,0.0015342356829936646
ACN:HON,43,2024-11-20 00:00:00,2025-01-17 00:00:00,True,0.0031085827270855423,0.0008902567832357953
ACN:HON,45,2024-11-18 00:00:00,2025-01-17 00:00:00,True,0.0017160923838478801,0.0004311383563350512
ACN:HON,47,2024-11-14 00:00:00,2025-01-17 00:00:00,True,0.0016100918180658925,0.0005226467333299292
ACN:HON,49,2024-11-12 00:00:00,2025-01-17 00:00:00,True,0.0008280566393065348,0.0001859115913831045
ACN:HON,51,2024-11-08 00:00:00,2025-01-17 00:00:00,True,0.0004890052275200302,6.990020385249809e-05
ACN:HON,53,2024-11-06 00:00:00,2025-01-17 00:00:00,True,0.0008955629815632466,0.00021311816697975632
ACN:HON,55,2024-11-04 00:00:00,2025-01-17 00:00:00,True,0.0006955145203278063,0.000701123406092301
ACN:HON,57,2024-10-31 00:00:00,2025-01-17 00:00:00,True,0.0005074641010714595,0.0025665233063175514
ACN:HON,61,2024-10-25 00:00:00,2025-01-17 00:00:00,True,0.0007865475494029379,0.003781655405611553
ACN:HON,139,2024-07-09 00:00:00,2025-01-17 00:00:00,True,0.006342632323759185,0.0012293519217695529
ACN:HRTX,55,2024-11-04 00:00:00,2025-01-17 00:00:00,True,0.0019693619323034716,0.0006564571713258195
ACN:HRTX,57,2024-10-31 00:00:00,2025-01-17 00:00:00,True,0.0050940406539647905,0.0026939586085434467
ACN:HRTX,59,2024-10-29 00:00:00,2025-01-17 00:00:00,True,0.0025080623866241014,0.002900268577039073
ACN:HRTX,61,2024-10-25 00:00:00,2025-01-17 00:00:00,True,0.004667104606332731,0.0031885105835037664
ACN:HRTX,63,2024-10-23 00:00:00,2025-01-17 00:00:00,True,0.0019787218912757447,0.0010472316492723148
ACN:HRTX,65,2024-10-21 00:00:00,2025-01-17 00:00:00,True,0.003910688882369688,0.0012327185771794503
ACN:HRTX,83,2024-09-25 00:00:00,2025-01-17 00:00:00,True,0.003536371592837053,0.0006357621320569654
ACN:HUBS,43,2024-11-20 00:00:00,2025-01-17 00:00:00,True,0.0033175431199075145,0.005278681070397832
ACN:HUBS,45,2024-11-18 00:00:00,2025-01-17 00:00:00,True,0.0038683283034163384,0.0024677017818978
ACN:HUBS,55,2024-11-04 00:00:00,2025-01-17 00:00:00,True,0.0045311765621439464,0.00042189290047197974
ACN:HUBS,59,2024-10-29 00:00:00,2025-01-17 00:00:00,True,0.00011051548784451776,0.004879832787698661
ACN:HUBS,61,2024-10-25 00:00:00,2025-01-17 00:00:00,True,0.002076954023134482,0.0014122668341194661
ACN:IART,51,2024-11-08 00:00:00,2025-01-17 00:00:00,True,0.004286972415620622,0.001381103693130636
ACN:IART,53,2024-11-06 00:00:00,2025-01-17 00:00:00,True,0.0027155731959197923,0.0006980410164798843
ACN:IART,55,2024-11-04 00:00:00,2025-01-17 00:00:00,True,0.0019480006210579747,0.00035683857549541586
ACN:IART,59,2024-10-29 00:00:00,2025-01-17 00:00:00,True,0.001505957219839742,0.0004235648222781156
ACN:IART,61,2024-10-25 00:00:00,2025-01-17 00:00:00,True,0.005180256402422809,0.0009593289829895355
ACN:IART,63,2024-10-23 00:00:00,2025-01-17 00:00:00,True,0.0030757942667322584,0.00036061983099701513
ACN:IART,83,2024-09-25 00:00:00,2025-01-17 00:00:00,True,0.002849787529439549,0.005678725427418422
ACN:IMAX,43,2024-11-20 00:00:00,2025-01-17 00:00:00,True,0.00346337119524555,0.003284404140789557
ACN:IMAX,45,2024-11-18 00:00:00,2025-01-17 00:00:00,True,0.0022870270102944034,0.002098468702215422
ACN:IMAX,47,2024-11-14 00:00:00,2025-01-17 00:00:00,True,0.0008092439419632091,0.0009411855860175635
ACN:IMAX,49,2024-11-12 00:00:00,2025-01-17 00:00:00,True,0.0017943615313508415,0.0012107186141942278
ACN:IMAX,51,2024-11-08 00:00:00,2025-01-17 00:00:00,True,0.0014480109958754763,0.0009179976692073592
ACN:IMAX,53,2024-11-06 00:00:00,2025-01-17 00:00:00,True,0.0008313704911672528,0.0005223113965232725
ACN:IMAX,55,2024-11-04 00:00:00,2025-01-17 00:00:00,True,0.000320932841357618,0.00014811114822781124
ACN:IMAX,57,2024-10-31 00:00:00,2025-01-17 00:00:00,True,0.0014800340572091897,0.0007916911263919174
ACN:IMAX,59,2024-10-29 00:00:00,2025-01-17 00:00:00,True,0.00014218276389178476,0.0003118037471272185
ACN:IMAX,61,2024-10-25 00:00:00,2025-01-17 00:00:00,True,0.0030808944630724778,0.0007762799989667862
ACN:IMAX,63,2024-10-23 00:00:00,2025-01-17 00:00:00,True,0.002812778493396097,0.000264608009400799
ACN:IMAX,83,2024-09-25 00:00:00,2025-01-17 00:00:00,True,0.002039682145893236,0.0048957641319173515
ACN:INCY,55,2024-11-04 00:00:00,2025-01-17 00:00:00,True,0.002631084674973218,0.004519820482561758
ACN:INCY,63,2024-10-23 00:00:00,2025-01-17 00:00:00,True,0.00408887905158471,0.005259706886560908
ACN:INTC,53,2024-11-06 00:00:00,2025-01-17 00:00:00,True,0.004371136433998906,0.0010343578869713259
ACN:INTC,55,2024-11-04 00:00:00,2025-01-17 00:00:00,True,0.0018505366043376798,0.0004831121033746956
ACN:INTC,63,2024-10-23 00:00:00,2025-01-17 00:00:00,True,0.0036502579796869133,0.0010192405246581503
ACN:INTC,65,2024-10-21 00:00:00,2025-01-17 00:00:00,True,0.0052647420373156005,0.0014245446866691343
ACN:INTC,83,2024-09-25 00:00:00,2025-01-17 00:00:00,True,0.00256726736706035,0.00048134873237531343
ACN:IONS,15,2024-12-30 00:00:00,2025-01-17 00:00:00,True,0.0,4.4228326800728705e-12
ACN:IONS,35,2024-12-02 00:00:00,2025-01-17 00:00:00,True,0.0007660594259566766,0.0009005843622678645
ACN:IONS,37,2024-11-28 00:00:00,2025-01-17 00:00:00,True,0.001016595950366205,0.0010742657283184746
ACN:IONS,39,2024-11-26 00:00:00,2025-01-17 00:00:00,True,0.0012124698041027164,0.0012023559816695842
ACN:IONS,41,2024-11-22 00:00:00,2025-01-17 00:00:00,True,0.0022729567930817626,0.0018806485773798435
ACN:IONS,43,2024-11-20 00:00:00,2025-01-17 00:00:00,True,0.0024902403283298047,0.0014986126800171494
ACN:IONS,45,2024-11-18 00:00:00,2025-01-17 00:00:00,True,0.0016541496076561304,0.0009732383362450646
ACN:IONS,47,2024-11-14 00:00:00,2025-01-17 00:00:00,True,0.0010404637814756534,0.0005559924805141884
ACN:IONS,49,2024-11-12 00:00:00,2025-01-17 00:00:00,True,0.00040945918551730934,0.0003848212832589835
ACN:IONS,51,2024-11-08 00:00:00,2025-01-17 00:00:00,True,0.0002667420846363637,0.00019238189202623056
ACN:IONS,53,2024-11-06 00:00:00,2025-01-17 00:00:00,True,0.00024375123590298593,0.00010857601428295208
ACN:IONS,55,2024-11-04 00:00:00,2025-01-17 00:00:00,True,0.000329391112676702,5.5967372767247464e-05
ACN:IONS,63,2024-10-23 00:00:00,2025-01-17 00:00:00,True,0.003779370905803115,0.0009479440058045595
ACN:IONS,65,2024-10-21 00:00:00,2025-01-17 00:00:00,True,0.004920921996314764,0.0009915822160246942
ACN:IONS,83,2024-09-25 00:00:00,2025-01-17 00:00:00,True,0.0010109230592545812,0.00011304761387940166
ACN:IRWD,55,2024-11-04 00:00:00,2025-01-17 00:00:00,True,0.002261348084576046,0.0033840439755587074
ACN:IRWD,63,2024-10-23 00:00:00,2025-01-17 00:00:00,True,0.00314409520816496,0.0011119241143513502
ACN:IRWD,65,2024-10-21 00:00:00,2025-01-17 00:00:00,True,0.004078579071536538,0.0013702382048054703
ACN:IRWD,83,2024-09-25 00:00:00,2025-01-17 00:00:00,True,0.0037042177181753535,0.0007127023785326207
ACN:JAZZ,55,2024-11-04 00:00:00,2025-01-17 00:00:00,True,0.002841241173963135,0.0007053671705773382
ACN:JAZZ,57,2024-10-31 00:00:00,2025-01-17 00:00:00,True,0.0024597914450768263,0.0005154024636082543
ACN:JAZZ,59,2024-10-29 00:00:00,2025-01-17 00:00:00,True,0.00010941796648873946,6.205376349325552e-06
ACN:JAZZ,61,2024-10-25 00:00:00,2025-01-17 00:00:00,True,0.0013587214019634278,0.00016380195717724698
ACN:JAZZ,63,2024-10-23 00:00:00,2025-01-17 00:00:00,True,0.0013858175196256636,0.00034076420640068004
ACN:JAZZ,65,2024-10-21 00:00:00,2025-01-17 00:00:00,True,0.0040065083090375245,0.0020455171538201118
ACN:JD,37,2024-11-28 00:00:00,2025-01-17 00:00:00,True,0.0026678795881242955,0.0019596284684461627
ACN:JD,39,2024-11-26 00:00:00,2025-01-17 00:00:00,True,0.0018171748813765251,0.0015772973373665217
ACN:JD,45,2024-11-18 00:00:00,2025-01-17 00:00:00,True,0.003667965946589536,0.0015466919268304542
ACN:JD,47,2024-11-14 00:00:00,2025-01-17 00:00:00,True,0.0009156285336571045,0.0003866553395433147
ACN:JD,49,2024-11-12 00:00:00,2025-01-17 00:00:00,True,0.0037604709993733954,0.0011190561740225468
ACN:JD,51,2024-11-08 00:00:00,2025-01-17 00:00:00,True,0.0025484612232975954,0.0006234825183928332
ACN:JD,53,2024-11-06 00:00:00,2025-01-17 00:00:00,True,0.0024892747658919003,0.0005015119392726246
ACN:JD,55,2024-11-04 00:00:00,2025-01-17 00:00:00,True,0.001529689724223001,0.00013884107497707547
ACN:JD,63,2024-10-23 00:00:00,2025-01-17 00:00:00,True,0.0047794513385559945,0.002882772086167181
ACN:JD,83,2024-09-25 00:00:00,2025-01-17 00:00:00,True,0.004517057220725681,0.002052409450846306
ACN:JD,111,2024-08-16 00:00:00,2025-01-17 00:00:00,True,0.006910475945580871,0.0021409577606112005
ACN:JD,137,2024-07-11 00:00:00,2025-01-17 00:00:00,True,0.000925250304848371,0.0015294874210291553
ACN:JNJ,51,2024-11-08 00:00:00,2025-01-17 00:00:00,True,0.0029372952617679944,0.0013415227180825265
ACN:JNJ,53,2024-11-06 00:00:00,2025-01-17 00:00:00,True,0.0018633121765393528,0.0009732514643705638
ACN:JNJ,55,2024-11-04 00:00:00,2025-01-17 00:00:00,True,0.001210619242417669,0.00046001042858277393
ACN:JNJ,83,2024-09-25 00:00:00,2025-01-17 00:00:00,True,0.0007452509537498661,0.0006914007034758029
ACN:JPYUSD=X,9,2025-01-07 00:00:00,2025-01-17 00:00:00,True,3.987363503087922e-06,3.6000002792875216e-06
ACN:JPYUSD=X,47,2024-11-14 00:00:00,2025-01-17 00:00:00,True,0.0016574098834652238,0.0048780806887582335
ACN:JPYUSD=X,49,2024-11-12 00:00:00,2025-01-17 00:00:00,True,0.002253383942606598,0.004616006783191999
ACN:JPYUSD=X,51,2024-11-08 00:00:00,2025-01-17 00:00:00,True,0.0014763550627640805,0.003522241765618517
ACN:JPYUSD=X,55,2024-11-04 00:00:00,2025-01-17 00:00:00,True,0.0004125375016164174,0.0005679466696715233
ACN:JPYUSD=X,57,2024-10-31 00:00:00,2025-01-17 00:00:00,True,0.004574471706199466,0.0023035897742174835
ACN:JPYUSD=X,63,2024-10-23 00:00:00,2025-01-17 00:00:00,True,0.0025377124706284565,0.0008480652068177611
ACN:JPYUSD=X,65,2024-10-21 00:00:00,2025-01-17 00:00:00,True,0.003438214772741808,0.0010648499957913548
ACN:JPYUSD=X,83,2024-09-25 00:00:00,2025-01-17 00:00:00,True,0.0017829571394681904,0.0006491102169333173
ACN:KO,41,2024-11-22 00:00:00,2025-01-17 00:00:00,True,0.001319644005260731,0.005414419444400646
ACN:KO,43,2024-11-20 00:00:00,2025-01-17 00:00:00,True,0.0008032762728370896,0.0037701108474886085
ACN:KO,45,2024-11-18 00:00:00,2025-01-17 00:00:00,True,0.0004944898332820824,0.0025131165916485385
ACN:KO,47,2024-11-14 00:00:00,2025-01-17 00:00:00,True,0.00018129631188183607,0.0011073831910313207
ACN:KO,49,2024-11-12 00:00:00,2025-01-17 00:00:00,True,0.0006121173861117527,0.001422242759686977
ACN:KO,51,2024-11-08 00:00:00,2025-01-17 00:00:00,True,0.0003403630030359399,0.0009602285909391949
ACN:KO,53,2024-11-06 00:00:00,2025-01-17 00:00:00,True,0.00019224441418567068,0.0005393919762535152
ACN:KO,55,2024-11-04 00:00:00,2025-01-17 00:00:00,True,0.00042429086795363476,0.00012050767941912028
ACN:KO,63,2024-10-23 00:00:00,2025-01-17 00:00:00,True,0.005173763168596279,0.0011058625676776633
ACN:KO,65,2024-10-21 00:00:00,2025-01-17 00:00:00,True,0.005574153345227636,0.0009661112728609181
ACN:KO,71,2024-10-11 00:00:00,2025-01-17 00:00:00,True,0.005227435880287581,0.004594326838174636
ACN:KO,75,2024-10-07 00:00:00,2025-01-17 00:00:00,True,0.004471089879081772,0.002312762839736254
ACN:KO,79,2024-10-01 00:00:00,2025-01-17 00:00:00,True,0.003501422304433733,0.0008221678918987082
ACN:KO,83,2024-09-25 00:00:00,2025-01-17 00:00:00,True,0.0006694730930255819,4.4516529759029726e-05
ACN:LIVN,11,2025-01-03 00:00:00,2025-01-17 00:00:00,True,8.372044667588343e-28,2.1503352107644376e-05
ACN:LIVN,49,2024-11-12 00:00:00,2025-01-17 00:00:00,True,0.004343638527527061,0.0009545289310200072
ACN:LIVN,51,2024-11-08 00:00:00,2025-01-17 00:00:00,True,0.0028487899195333215,0.0005935522487289565
ACN:LIVN,53,2024-11-06 00:00:00,2025-01-17 00:00:00,True,0.0016954741962765258,0.0003347126557302279
ACN:LIVN,55,2024-11-04 00:00:00,2025-01-17 00:00:00,True,0.0009896747710909032,0.0001741514585667973
ACN:LIVN,57,2024-10-31 00:00:00,2025-01-17 00:00:00,True,0.004094440581392216,0.0008431246025701403
ACN:LIVN,63,2024-10-23 00:00:00,2025-01-17 00:00:00,True,0.004239989295904876,0.0008457777096041682
ACN:LIVN,65,2024-10-21 00:00:00,2025-01-17 00:00:00,True,0.004321186720424786,0.0006930041749958857
ACN:LIVN,83,2024-09-25 00:00:00,2025-01-17 00:00:00,True,0.0007123880540961818,0.00012992517496207597
ACN:LOW,83,2024-09-25 00:00:00,2025-01-17 00:00:00,True,0.0002803718938073229,0.00716521235497166
ACN:LOW,137,2024-07-11 00:00:00,2025-01-17 00:00:00,True,0.006317728213034472,0.0014281423774032268
ACN:LOW,153,2024-06-19 00:00:00,2025-01-17 00:00:00,True,0.003913354643030097,0.0008568980912744532
ACN:LOW,155,2024-06-17 00:00:00,2025-01-17 00:00:00,True,0.002314463528221649,0.0004757294946576176
ACN:LOW,157,2024-06-13 00:00:00,2025-01-17 00:00:00,True,0.002632857933187984,0.0006012312266632377
ACN:LRCX,55,2024-11-04 00:00:00,2025-01-17 00:00:00,True,0.002122180979336899,0.005011103097567654
ACN:LRCX,63,2024-10-23 00:00:00,2025-01-17 00:00:00,True,0.00393667863568941,0.0020561740145360274
ACN:LRCX,65,2024-10-21 00:00:00,2025-01-17 00:00:00,True,0.004511771659752696,0.0027842811167434187
ACN:LRCX,83,2024-09-25 00:00:00,2025-01-17 00:00:00,True,0.002799662074712309,0.0027171516168017955
ACN:LSCC,55,2024-11-04 00:00:00,2025-01-17 00:00:00,True,0.0034162636385449362,0.005260478026234084
ACN:LSCC,63,2024-10-23 00:00:00,2025-01-17 00:00:00,True,0.002411982935104572,0.0010064976299198733
ACN:LSCC,65,2024-10-21 00:00:00,2025-01-17 00:00:00,True,0.0038450483728838733,0.0014117987216648285
ACN:MA,55,2024-11-04 00:00:00,2025-01-17 00:00:00,True,0.0005841702709277844,0.005344696522264832
ACN:MA,57,2024-10-31 00:00:00,2025-01-17 00:00:00,True,0.0008458485975948456,0.0024312938370263854
ACN:MA,61,2024-10-25 00:00:00,2025-01-17 00:00:00,True,0.00028351368407189054,0.0020011124867823616
ACN:MCD,35,2024-12-02 00:00:00,2025-01-17 00:00:00,True,0.0013377160311928108,0.003697089243430656
ACN:MCD,37,2024-11-28 00:00:00,2025-01-17 00:00:00,True,0.0015729322269864598,0.0033033627128463625
ACN:MCD,39,2024-11-26 00:00:00,2025-01-17 00:00:00,True,0.0017510277379838277,0.0028709517193478955
ACN:MCD,41,2024-11-22 00:00:00,2025-01-17 00:00:00,True,0.0017565722176353345,0.0018646158919035463
ACN:MCD,43,2024-11-20 00:00:00,2025-01-17 00:00:00,True,0.001828497457203784,0.0022490234217797836
ACN:MCD,45,2024-11-18 00:00:00,2025-01-17 00:00:00,True,0.0010892667485268698,0.0015655637367633717
ACN:MCD,47,2024-11-14 00:00:00,2025-01-17 00:00:00,True,0.0007343266887191708,0.0011992490493469062
ACN:MCD,49,2024-11-12 00:00:00,2025-01-17 00:00:00,True,0.00034479224082256926,0.0003105168861342953
ACN:MCD,51,2024-11-08 00:00:00,2025-01-17 00:00:00,True,0.00022368467645450906,0.00022609593140371974
ACN:MCD,53,2024-11-06 00:00:00,2025-01-17 00:00:00,True,0.00011688838623892997,0.00014860635342792876
ACN:MCD,55,2024-11-04 00:00:00,2025-01-17 00:00:00,True,7.244711906699333e-05,7.681154190949289e-05
ACN:MCD,57,2024-10-31 00:00:00,2025-01-17 00:00:00,True,0.0009948306079981786,0.0005734255889303086
ACN:MCD,59,2024-10-29 00:00:00,2025-01-17 00:00:00,True,0.001112585331522455,0.0005562512201128544
ACN:MCD,61,2024-10-25 00:00:00,2025-01-17 00:00:00,True,0.001094321771365167,0.0004251119233254132
ACN:MCD,63,2024-10-23 00:00:00,2025-01-17 00:00:00,True,0.00034446237911596705,0.000136342710169516
ACN:MCD,65,2024-10-21 00:00:00,2025-01-17 00:00:00,True,0.0004445266847465917,8.15106891791736e-05
